lat,lng,level,observed
54.3750833511,18.5601997375,1,2013-03-17 20:09:00
54.3405477307,18.589553833,2,2013-03-18 22:09:00
54.3083116559,18.5673236847,3,2013-03-17 22:09:00
54.3143953955,18.5991883278,3,2013-03-16 20:00:00
54.3123425469,18.5664439201,4,2013-03-18 22:09:00
54.3499534985,18.5637617111,2,2013-03-18 22:12:00
54.3276363115,18.5820865631,3,2013-03-18 22:12:00
54.3271983531,18.5956907272,3,2012-07-03 21:00:00
54.3210038711,18.5504150391,5,2013-03-18 22:15:00
54.3507199152,18.5641586781,2,2013-03-16 23:18:00
54.3297259343,18.5851550102,4,2012-09-03 22:19:00
54.3521545376,18.5725593567,2,2013-03-15 17:00:00
54.3316653096,18.5625600815,4,2012-09-03 22:19:00
54.3196271929,18.5526251793,3,2012-02-18 22:21:00
54.3216796781,18.573846817,5,2013-03-04 22:21:00
54.3449506985,18.5814857483,3,2012-09-20 22:59:00
54.3493531946,18.5697698593,3,2013-03-18 13:00:00
54.3218924299,18.5530757904,5,2013-03-18 22:22:00
54.3199150476,18.5467886925,5,2013-03-17 18:24:00
54.327373537,18.5795545578,3,2013-03-15 16:00:00
54.3228810854,18.5406088829,5,2013-03-18 22:25:00
54.3267979299,18.5405659676,3,2013-03-18 09:17:00
54.3309896666,18.5335063934,1,2013-03-18 22:25:00
54.3210289012,18.5493850708,5,2012-11-30 17:26:00
54.3224055325,18.5344290733,4,2013-03-18 08:17:00
54.3330165622,18.5643625259,2,2013-03-18 22:28:00
54.3398972523,18.5519599915,1,2013-01-18 22:30:00
54.3231939461,18.5597062111,3,2013-03-18 22:35:00
54.3181253096,18.5447502136,4,2013-03-18 22:37:00
54.322818513,18.5523462296,3,2013-03-16 20:31:00
54.3119419791,18.5547924042,5,2013-03-18 22:41:00
54.314094985,18.5592985153,5,2013-03-18 22:40:00
54.3231313742,18.5596847534,2,2013-03-18 22:42:00
54.3279366231,18.5835027695,1,2013-03-18 22:42:00
54.318200405,18.5396003723,5,2013-03-18 22:44:00
54.3186259434,18.5387206078,1,2013-03-18 22:44:00
54.3166484042,18.5486984253,5,2013-03-16 17:45:00
54.3145706339,18.5495567322,5,2013-03-18 22:43:00
54.3203030225,18.5465955734,4,2013-03-18 22:47:00
54.3147208377,18.5574531555,1,2013-03-18 22:51:00
54.3529058174,18.5141944911,2,2013-03-18 22:52:00
54.3489529872,18.588180542,1,2013-01-18 22:50:00
54.3208286601,18.5495996475,5,2013-03-16 22:52:00
54.3376830468,18.6303448677,5,2013-03-18 22:53:00
54.368358559,18.6427688599,3,2013-03-15 22:52:00
54.3725585583,18.6153030396,3,2013-03-17 22:52:00
54.3316903332,18.5635471344,5,2013-03-18 22:56:00
54.3161727793,18.5547924042,5,2013-03-18 22:58:00
54.3175746053,18.547410965,5,2013-03-18 22:59:00
54.3198024091,18.5907554626,5,2013-03-18 23:01:00
54.3520294817,18.5305452347,2,2013-03-18 23:00:00
54.3020016426,18.5981369019,5,2013-03-18 23:05:00
54.3215294998,18.5451793671,5,2013-03-18 23:05:00
54.3198149245,18.5373044014,5,2013-03-18 23:08:00
54.33377975,18.6132216454,2,2013-03-17 23:10:00
54.3185508488,18.5478830338,5,2013-03-18 23:13:00
54.3174869926,18.5454797745,3,2013-03-18 23:13:00
54.3247081583,18.5143661499,2,2013-03-15 18:11:00
54.3207535694,18.5514450073,3,2013-03-12 13:30:00
54.3220551217,18.5429048538,5,2013-03-12 13:00:00
54.3414108496,18.5617876053,3,2013-03-18 23:17:00
54.3312649299,18.5670661926,1,2013-03-18 23:19:00
54.3269355758,18.5807561874,2,2013-03-06 06:17:00
54.316823633,18.5484838486,1,2013-03-18 23:21:00
54.3490030134,18.5589122772,5,2013-03-18 23:22:00
54.3216796781,18.5455012321,4,2013-03-18 15:24:00
54.3089125591,18.5899829865,2,2013-03-14 16:00:00
54.320628418,18.5508227348,4,2012-07-21 15:26:00
54.3184256906,18.5739326477,3,2013-03-14 16:00:00
54.3193643673,18.5781812668,3,2013-03-16 17:26:00
54.3417235694,18.5629463196,2,2013-02-21 00:00:00
54.3175245409,18.5481405258,4,2013-03-18 23:27:00
54.3131186358,18.5656929016,4,2013-03-18 23:27:00
54.2907814528,18.5665512085,2,2013-03-18 23:27:00
54.3429744247,18.5617017746,5,2012-09-03 09:00:00
54.3331416759,18.5092163086,5,2013-03-18 23:35:00
54.3675585105,18.5140228271,1,2013-03-18 23:35:00
54.3213292611,18.5157394409,2,2013-03-18 23:35:00
54.3310397146,18.5639333725,1,2013-03-18 23:41:00
54.3293380483,18.5497283936,1,2013-03-18 23:45:00
54.3276112854,18.5797262192,4,2013-03-16 23:46:00
54.2956030027,18.5897469521,1,2013-03-18 22:59:00
54.3272484057,18.5800266266,4,2013-03-16 23:00:00
54.316710986,18.5506510735,4,2013-03-14 08:00:00
54.3320031269,18.5580539703,3,2013-03-18 18:00:00
54.3493531946,18.6219978333,2,2013-01-18 23:59:00
54.3122173699,18.5457158089,5,2013-03-19 00:08:00
54.3097137497,18.5541915894,5,2013-03-19 00:09:00
54.320553327,18.5498571396,5,2013-03-18 23:11:00
54.3064087379,18.5811853409,3,2013-03-19 00:15:00
54.322355474,18.5720014572,5,2013-03-17 20:00:00
54.3498534485,18.6437988281,5,2013-03-19 00:24:00
54.3501535978,18.6492919922,5,2013-03-19 00:29:00
54.338446148,18.5277557373,5,2013-03-19 00:29:00
54.3542554195,18.5181427002,5,2013-03-19 00:29:00
54.3165232403,18.5119628906,1,2013-03-18 14:00:00
54.3170364099,18.5484623909,1,2013-03-19 00:42:00
54.357356525,18.5864639282,3,2013-03-18 23:00:00
54.3227309114,18.5136795044,3,2013-03-19 00:50:00
54.319426945,18.5471534729,3,2013-03-17 18:30:00
54.3147709055,18.5141086578,3,2013-03-19 01:13:00
54.320816145,18.5509729385,1,2013-03-19 03:29:00
54.3469018629,18.5354804993,2,2013-02-17 19:02:00
54.3143453272,18.5835027695,3,2013-03-16 04:20:00
54.3270857345,18.6059474945,1,2013-03-19 05:34:00
54.3152715802,18.5609722137,5,2013-03-19 05:36:00
54.3207785997,18.5935878754,5,2013-03-19 05:36:00
54.3506538419,18.5624313354,1,2013-03-19 06:10:00
54.3150713111,18.5485911369,5,2013-03-19 05:29:00
54.3386713228,18.586935997,4,2013-03-19 06:43:00
54.348752882,18.5701560974,1,2013-03-19 06:50:00
54.3729085389,18.5238075256,1,2013-03-19 07:05:00
54.3208036299,18.5519170761,5,2013-03-19 07:11:00
54.3225682223,18.573718071,5,2013-03-13 18:13:00
54.3209287808,18.550028801,5,2013-03-03 18:20:00
54.317712282,18.5124993324,3,2013-03-18 12:00:00
54.3473771325,18.5626459122,1,2013-03-18 17:19:00
54.3277864675,18.5845912709,4,2013-03-19 07:23:00
54.3196271929,18.5642337799,2,2013-03-19 07:24:00
54.3476397792,18.5644054413,3,2013-03-05 21:23:00
54.3176497018,18.5516166687,5,2013-03-19 07:25:00
54.325634178,18.5341072083,1,2013-03-19 07:24:00
54.3239823445,18.550093174,5,2013-03-19 07:26:00
54.3101644126,18.6392498016,1,2013-03-19 07:30:00
54.3406603125,18.5660791397,3,2013-03-19 07:31:00
54.3297384467,18.5799407959,1,2013-03-19 07:33:00
54.3037795617,18.5721731186,2,2013-03-15 11:00:00
54.3158097987,18.6008191109,1,2013-03-19 07:34:00
54.3136693998,18.5656929016,3,2013-03-19 07:33:00
54.3125803821,18.5646414757,5,2013-03-19 07:46:00
54.3157847654,18.5539126396,3,2013-03-19 07:54:00
54.3734835004,18.5808420181,5,2013-03-19 07:58:00
54.3554558752,18.6437129974,5,2013-03-19 07:58:00
54.3152966138,18.5558223724,5,2012-04-19 19:00:00
54.3322408485,18.5575389862,1,2012-10-19 19:00:00
54.3277239026,18.6048316956,2,2013-03-18 05:23:00
54.3502036225,18.5303521156,5,2013-03-18 18:00:00
54.2818632289,18.4923934937,3,2013-03-10 12:00:00
54.3088124092,18.5940170288,1,2013-03-19 05:30:00
54.3204782358,18.529214859,5,2013-03-18 20:00:00
54.3319030332,18.6075997353,3,2013-03-19 08:05:00
54.309413305,18.5890388489,1,2013-03-19 08:05:00
54.3202279309,18.5524749756,5,2013-03-19 08:07:00
54.3053070083,18.5174560547,1,2013-03-19 08:07:00
54.3136068133,18.5705423355,5,2013-03-19 08:07:00
54.3502661533,18.5298371315,2,2013-03-19 08:09:00
54.3170113774,18.5708642006,2,2013-03-13 20:24:00
54.3403475846,18.6214828491,3,2013-03-19 08:22:00
54.2963919299,18.5646629333,1,2013-03-19 08:28:00
54.3117667295,18.5777950287,3,2013-03-19 08:28:00
54.3720585809,18.5196876526,2,2013-03-06 17:28:00
54.3092505633,18.5688686371,4,2013-03-19 08:28:00
54.322605766,18.5599207878,5,2012-09-15 08:31:00
54.3373452761,18.614616394,3,2013-03-18 20:30:00
54.3184757539,18.5441493988,2,2013-03-19 08:35:00
54.3463015145,18.5510587692,1,2013-03-19 08:36:00
54.3202905073,18.5465312004,5,2013-03-19 08:37:00
54.3492281302,18.5314464569,3,2012-07-19 08:37:00
54.3432996408,18.5577106476,1,2013-03-18 08:37:00
54.3229311433,18.613243103,2,2013-03-19 08:47:00
54.3457136648,18.5849833488,2,2013-03-19 08:49:00
54.3179626023,18.5478615761,5,2013-03-19 08:51:00
54.3204782358,18.5809278488,1,2013-03-19 09:00:00
54.3166859533,18.5509729385,5,2013-03-19 09:00:00
54.3023522243,18.5857343674,3,2013-03-15 17:20:00
54.3046559724,18.5839748383,4,2013-01-17 09:04:00
54.3020141634,18.5808634758,3,2013-03-17 09:06:00
54.3257092598,18.5938882828,3,2013-03-01 19:03:00
54.3193518517,18.5393428802,1,2013-03-19 09:03:00
54.3232815467,18.5441923141,5,2013-03-19 09:06:00
54.3186009119,18.5396432877,5,2013-03-19 09:06:00
54.3194644915,18.5808420181,4,2013-03-16 11:06:00
54.3223179301,18.6191868782,1,2013-03-19 09:07:00
54.318751101,18.5669803619,3,2013-03-16 20:07:00
54.3213918358,18.5742115974,1,2013-03-19 09:07:00
54.3265977169,18.5806274414,3,2013-03-19 09:09:00
54.3176371857,18.5426473618,4,2013-03-19 09:10:00
54.3609575151,18.4947967529,1,2013-03-19 09:10:00
54.3163104607,18.5491061211,3,2013-03-19 09:20:00
54.3468018055,18.5819363594,4,2013-03-12 07:30:00
54.3499910172,18.5695552826,2,2013-03-12 07:30:00
54.3219800332,18.5520887375,3,2013-03-19 09:18:00
54.3545055173,18.5210609436,3,2013-03-19 09:20:00
54.3077858584,18.5886096954,3,2013-03-11 07:00:00
54.3058578768,18.5845756531,3,2013-03-11 07:00:00
54.3397471405,18.6183929443,3,2013-03-11 07:31:00
54.3229561722,18.5593414307,2,2013-03-17 11:00:00
54.3401474376,18.6221694946,2,2013-01-05 09:23:00
54.3192016649,18.5919570923,1,2013-03-19 09:25:00
54.330226427,18.5586333275,1,2013-03-16 08:33:00
54.3442502579,18.5811424255,2,2013-03-19 09:34:00
54.352804822,18.5720014572,5,2013-03-19 09:32:00
54.3206159028,18.5511231422,5,2013-03-16 17:00:00
54.3429279352,18.5631394386,3,2013-03-19 09:36:00
54.338446148,18.5681819916,2,2013-03-19 09:36:00
54.3204281749,18.5507369041,5,2013-03-18 18:35:00
54.3203405683,18.5641050339,1,2013-03-15 09:36:00
54.3101393759,18.5688686371,5,2013-03-19 09:36:00
54.3431495414,18.5535049438,1,2013-03-12 09:39:00
54.3228810854,18.5432481766,5,2013-03-19 09:39:00
54.3210914764,18.550286293,3,2013-03-19 09:39:00
54.319451976,18.5515737534,1,2013-03-19 09:41:00
54.3293755858,18.5835886002,1,2013-03-19 09:39:00
54.3252587671,18.5489559174,4,2013-03-19 09:39:00
54.3213793208,18.5503292084,1,2013-03-19 09:39:00
54.3103271507,18.5653281212,2,2013-03-19 09:43:00
54.3174744764,18.5705423355,1,2013-03-19 09:39:00
54.3199651091,18.5600495338,4,2013-03-15 09:44:00
54.3103271507,18.5675382614,2,2013-03-09 09:49:00
54.3212041114,18.5493850708,5,2013-03-11 09:55:00
54.3018013089,18.578953743,3,2013-03-16 15:00:00
54.3204031445,18.5786962509,1,2012-10-16 10:01:00
54.3346555219,18.5573458672,4,2013-03-14 13:00:00
54.2784557572,18.6389923096,1,2013-03-19 10:02:00
54.3290877973,18.6061191559,2,2013-02-19 08:03:00
54.317149056,18.540995121,1,2013-03-19 10:06:00
54.3191766337,18.5065555573,3,2013-03-18 16:00:00
54.3246330747,18.5556507111,5,2013-03-19 10:10:00
54.3513541734,18.5311889648,3,2013-03-15 10:11:00
54.3179000223,18.5512733459,5,2013-03-19 10:12:00
54.3304391345,18.5612297058,1,2013-03-19 10:09:00
54.3282619582,18.5833311081,3,2013-03-19 10:14:00
54.3090878209,18.5880088806,2,2013-03-12 10:16:00
54.3345429237,18.6012911797,3,2013-03-15 07:06:00
54.3211665664,18.5482263565,5,2013-03-19 10:17:00
54.3509915032,18.5654568672,3,2013-03-15 08:06:00
54.3515542659,18.5692977905,1,2013-03-17 11:00:00
54.330401598,18.562130928,2,2013-03-19 10:25:00
54.3441001619,18.5537624359,5,2013-03-13 13:21:00
54.3149211086,18.5754776001,1,2013-03-19 10:29:00
54.3068093595,18.5682034492,1,2013-03-19 10:30:00
54.3109155064,18.5711216927,5,2013-03-19 10:30:00
54.331390049,18.5988020897,3,2013-03-19 10:34:00
54.3306893773,18.5523033142,2,2013-03-19 10:34:00
54.3114662998,18.5516166687,1,2013-03-16 10:30:00
54.35075389,18.5325622559,1,2013-03-17 10:36:00
54.35075389,18.5569381714,2,2013-03-19 10:36:00
54.3511915975,18.5318541527,3,2013-03-19 10:35:00
54.3319906152,18.5571312904,3,2013-01-17 10:42:00
54.3228059985,18.5523033142,5,2012-12-13 10:42:00
54.320628418,18.5744476318,5,2013-03-19 10:43:00
54.3122246021,18.6034870183,1,2013-03-19 10:44:00
54.3235818901,18.5555648804,5,2009-07-01 10:44:00
54.3492406367,18.5327982903,3,2013-01-05 10:45:00
54.3199025322,18.5641050339,1,2013-03-19 10:46:00
54.3188261953,18.5531616211,5,2013-02-24 18:00:00
54.3608950006,18.5825157166,1,2013-03-19 10:48:00
54.3150587942,18.5732889175,4,2013-03-19 10:56:00
54.3159224482,18.5528612137,5,2013-03-19 10:56:00
54.331702845,18.6062049866,3,2013-03-09 21:53:00
54.3092505633,18.5898542404,3,2012-11-15 10:51:00
54.331815451,18.5579681396,5,2013-03-19 11:00:00
54.3290252343,18.6030292511,5,2013-03-04 11:01:00
54.3164481417,18.548784256,4,2013-03-19 11:02:00
54.3502661533,18.5322833061,4,2013-02-24 07:04:00
54.351954448,18.510761261,1,2013-03-19 11:03:00
54.3192892739,18.5239362717,2,2013-03-19 11:01:00
54.3186384592,18.5475826263,5,2013-03-19 11:05:00
54.322518164,18.5389566422,3,2013-03-19 11:01:00
54.3759582431,18.6022567749,3,2012-11-16 11:05:00
54.3200777472,18.5463809967,5,2013-03-19 11:01:00
54.3225431931,18.5525178909,5,2013-03-19 11:06:00
54.3135692614,18.565864563,1,2013-03-19 11:06:00
54.313368984,18.5616588593,5,2013-03-19 11:06:00
54.3021518923,18.5781383514,3,2013-03-19 11:07:00
54.330789474,18.5924077034,2,2013-03-18 14:06:00
54.3281368296,18.6103248596,3,2013-03-17 11:08:00
54.3470519487,18.5552215576,5,2013-03-17 11:08:00
54.3197273165,18.5651779175,4,2013-03-16 20:00:00
54.3136193306,18.5503292084,5,2013-03-19 11:12:00
54.3188011639,18.5785889626,3,2013-03-19 11:12:00
54.3242075985,18.5429263115,1,2013-03-19 11:11:00
54.3187260695,18.5399866104,4,2013-03-19 11:13:00
54.330339037,18.5648345947,1,2013-03-19 11:15:00
54.3290377469,18.602771759,1,2013-03-19 11:16:00
54.3574565567,18.5782241821,3,2013-03-19 11:15:00
54.3190264462,18.5398793221,5,2013-03-19 11:16:00
54.3192517272,18.5472822189,4,2013-03-19 11:18:00
54.3313775371,18.5637402534,3,2013-03-19 11:20:00
54.3291878978,18.6056041718,3,2013-03-19 11:21:00
54.3494657523,18.619658947,2,2013-03-11 23:20:00
54.3473020903,18.561809063,1,2013-03-19 11:24:00
54.3316778214,18.567173481,3,2013-03-19 11:26:00
54.3496068672,18.5332167149,1,2013-03-08 08:27:00
54.3204692665,18.5516273975,5,2013-03-06 17:27:00
54.3282869838,18.5608863831,2,2013-03-19 11:30:00
54.3236319471,18.5665512085,5,2013-03-19 11:30:00
54.3065088937,18.6214828491,1,2013-03-19 11:31:00
54.3228059985,18.551659584,5,2013-03-19 11:31:00
54.3054071667,18.5393857956,3,2013-03-16 14:31:00
54.3326412187,18.5723876953,4,2013-03-19 11:30:00
54.3227309114,18.5469818115,5,2013-03-19 11:32:00
54.324332739,18.6163330078,2,2012-07-19 21:00:00
54.3350433578,18.5984373093,2,2013-03-19 11:36:00
54.3155594654,18.5910558701,3,2013-03-07 21:00:00
54.3287624687,18.5523462296,2,2013-03-15 21:41:00
54.3362944164,18.5991239548,1,2013-03-19 11:42:00
54.3161978123,18.6000037193,3,2013-03-13 19:50:00
54.3185758803,18.5474967957,1,2013-03-19 11:46:00
54.318701038,18.5476255417,5,2013-03-19 11:46:00
54.3210289012,18.5512733459,3,2013-03-19 11:46:00
54.3460513667,18.6482834816,1,2013-03-19 11:47:00
54.3196772547,18.5535907745,5,2013-03-19 10:49:00
54.3613326,18.579146862,2,2013-03-19 11:50:00
54.3199025322,18.551595211,5,2013-03-19 11:49:00
54.3192767584,18.5512518883,5,2013-03-12 20:46:00
54.3321657787,18.5638904572,2,2013-03-12 12:11:00
54.3226808533,18.6153888702,3,2013-03-18 19:55:00
54.3182755004,18.5473251343,3,2013-03-19 11:59:00
54.3188011639,18.5686969757,1,2013-03-19 12:01:00
54.3222929008,18.5347723961,2,2013-03-19 12:00:00
54.3191766337,18.5667014122,1,2013-03-19 12:01:00
54.3177247981,18.5440635681,5,2013-03-19 12:03:00
54.3147279304,18.5871291161,4,2013-03-19 12:02:00
54.3385086967,18.5594701767,5,2013-03-01 08:03:00
54.3622828,18.6082649231,1,2013-03-19 12:03:00
54.3608574918,18.6034154892,1,2013-03-19 12:03:00
54.3207285392,18.5778808594,5,2013-03-19 12:05:00
54.3054071667,18.58543396,1,2013-03-19 12:05:00
54.3420487955,18.5622167587,4,2012-10-01 00:00:00
54.3428993745,18.5534191132,2,2012-10-01 00:00:00
54.3228310275,18.575220108,5,2013-03-19 12:09:00
54.3091879701,18.5993385315,3,2013-03-16 12:30:00
54.3141200193,18.5707139969,5,2013-03-13 12:09:00
54.3260346125,18.6050462723,5,2013-03-19 12:12:00
54.3271858399,18.5924720764,1,2013-03-19 12:12:00
54.3217547671,18.5516810417,2,2013-02-20 18:16:00
54.3453509449,18.6163330078,3,2013-03-16 12:18:00
54.3231313742,18.5766792297,2,2013-02-19 12:19:00
54.3233816614,18.5592126846,1,2013-03-19 12:20:00
54.3159474814,18.5453510284,3,2013-03-19 12:24:00
54.322518164,18.5558867455,3,2013-03-19 12:20:00
54.3470519487,18.5647058487,2,2013-02-20 17:40:00
54.3175871214,18.545114994,5,2013-03-19 12:25:00
54.3305267197,18.5953474045,3,2013-03-04 22:33:00
54.3156595989,18.5685682297,1,2013-03-19 12:33:00
54.3786577923,18.5065984726,4,2013-03-15 19:30:00
54.320277992,18.5637831688,1,2013-03-19 12:33:00
54.3188261953,18.5789966583,4,2013-03-18 06:05:00
54.3178249263,18.5397076607,5,2013-03-19 12:37:00
54.374608402,18.5180568695,4,2013-03-14 17:30:00
54.3515042428,18.6414384842,5,2013-03-19 12:39:00
54.3326662417,18.5601997375,5,2013-03-19 12:40:00
54.3315026558,18.6048960686,3,2013-03-18 19:42:00
54.3289376459,18.5971069336,3,2013-03-14 06:15:00
54.3199400784,18.577644825,5,2013-03-18 20:00:00
54.3220676364,18.6143159866,2,2013-03-19 12:54:00
54.323256518,18.5595989227,1,2013-03-19 12:55:00
54.3187761324,18.5474967957,5,2013-03-19 12:56:00
54.3146707698,18.5497927666,4,2013-03-14 07:50:00
54.3505537936,18.6056900024,2,2013-03-02 12:00:00
54.319426945,18.5508441925,4,2013-03-19 12:58:00
54.3372952358,18.5967636108,2,2013-03-19 12:58:00
54.3283370351,18.6031150818,1,2013-03-19 12:58:00
54.3321782903,18.5569596291,3,2013-03-05 13:02:00
54.3185007856,18.5477113724,5,2013-03-19 13:06:00
54.3021018091,18.5785675049,1,2013-03-19 13:09:00
54.310715216,18.5771942139,5,2013-03-19 13:09:00
54.3424490701,18.6223196983,2,2013-03-15 09:30:00
54.3175996375,18.559384346,5,2013-03-19 13:21:00
54.3487028556,18.5643410683,3,2013-01-26 21:45:00
54.3227183969,18.5515093803,4,2013-03-19 13:27:00
54.3230562877,18.5590410233,3,2013-03-17 02:15:00
54.3215795593,18.5465526581,5,2013-03-12 06:40:00
54.32588445,18.592042923,3,2013-03-12 06:50:00
54.3289251333,18.5982441902,2,2013-03-09 11:50:00
54.3223304448,18.5530114174,3,2013-03-19 13:35:00
54.3587069332,18.573589325,3,2012-12-19 21:35:00
54.3299636691,18.6073637009,2,2013-02-22 13:00:00
54.3316903332,18.5626888275,4,2013-03-19 13:38:00
54.304918892,18.5836529732,3,2013-03-12 13:32:00
54.3727585476,18.6135864258,5,2013-03-19 13:41:00
54.3346054783,18.557882309,1,2013-03-19 13:46:00
54.3222803861,18.5764217377,5,2013-03-19 13:47:00
54.3444754008,18.5620236397,3,2013-02-21 14:15:00
54.301225344,18.5793828964,5,2013-03-18 13:47:00
54.3276863635,18.5813999176,3,2012-07-19 13:47:00
54.3231438885,18.5616159439,1,2013-03-19 07:10:00
54.3213292611,18.5765075684,5,2013-03-14 19:47:00
54.330651841,18.5812282562,5,2012-08-16 21:00:00
54.3234192043,18.5567879677,3,2013-03-19 07:11:00
54.3179250543,18.5488700867,3,2013-03-19 13:52:00
54.3306643531,18.5811853409,5,2012-07-25 13:47:00
54.3204532054,18.5500717163,5,2013-03-15 17:43:00
54.3497659045,18.5651564598,5,2013-03-19 13:55:00
54.3539553001,18.5143232346,2,2013-03-19 13:54:00
54.3237570894,18.556637764,4,2013-03-19 13:55:00
54.3308019861,18.6070418358,2,2013-03-14 18:55:00
54.3150587942,18.6124277115,2,2013-03-19 13:56:00
54.3156721156,18.5736107826,4,2013-03-15 00:00:00
54.3224430764,18.5600280762,3,2013-03-19 14:02:00
54.3310397146,18.5644054413,2,2013-03-19 14:02:00
54.3223805033,18.5523033142,5,2013-03-19 14:02:00
54.3209412959,18.552839756,5,2013-02-19 19:00:00
54.3182755004,18.5163402557,1,2013-03-19 14:03:00
54.3226558242,18.5610580444,2,2013-03-13 19:02:00
54.3203655988,18.5491490364,1,2013-03-19 12:06:00
54.3219800332,18.5490846634,1,2013-03-19 14:08:00
54.3205282966,18.5514450073,1,2013-03-19 13:30:00
54.3496783603,18.5313177109,3,2013-03-08 21:00:00
54.3240073728,18.617041111,2,2013-03-19 14:14:00
54.3188011639,18.5440850258,1,2013-03-19 14:19:00
54.3148710409,18.548913002,5,2013-03-19 14:19:00
54.3145330829,18.5491490364,5,2013-03-19 14:19:00
54.3142952589,18.5485911369,1,2013-03-19 14:16:00
54.3166233714,18.5826873779,5,2013-03-19 14:19:00
54.3200777472,18.5780096054,3,2013-03-19 14:20:00
54.303191104,18.5835242271,2,2013-03-19 14:21:00
54.3205032662,18.551466465,3,2013-03-19 14:22:00
54.3201778697,18.5529255867,5,2013-03-19 14:27:00
54.3552933155,18.5754132271,4,2013-03-19 14:31:00
54.3187886481,18.5408449173,1,2013-03-19 14:34:00
54.3207535694,18.5497283936,4,2013-03-19 14:36:00
54.3211290214,18.5402226448,3,2013-03-19 14:36:00
54.3226558242,18.5522603989,4,2013-03-19 14:37:00
54.3202654767,18.5261893272,2,2013-03-19 14:37:00
54.3511040564,18.5314464569,2,2013-03-18 20:29:00
54.3519044254,18.5076713562,1,2013-03-19 14:39:00
54.3506788539,18.5634183884,2,2013-03-14 05:45:00
54.3491530914,18.5309529305,2,2013-03-19 14:41:00
54.3505537936,18.5291290283,1,2013-03-09 14:36:00
